#2025/12/18 16:45:13
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw,gps_status_code
2.367,-0.20866,0.05505,-0.00382,0.00363,0.05103,-9.79020,30.0,-0.06430,-0.32540,359.99313,3
2.377,-0.05996,0.08845,-0.00383,-0.00309,0.06099,-9.79287,30.0,-0.06909,-0.30647,359.99310,3
2.387,-0.02464,0.01506,-0.00450,-0.01450,0.05583,-9.79669,30.0,-0.05343,-0.32750,359.99307,3
2.397,0.01077,0.00868,-0.00705,-0.00999,0.05394,-9.79827,30.0,-0.05490,-0.30658,359.99301,3
2.407,0.00282,-0.07992,-0.00759,-0.01411,0.05314,-9.79291,30.0,-0.05392,-0.33086,359.99298,3
2.417,-0.06803,0.10088,-0.00623,-0.00986,0.04996,-9.79976,30.0,-0.06086,-0.31054,359.99289,3
2.427,-0.07219,0.06254,-0.00294,-0.01118,0.05758,-9.79648,30.0,-0.05675,-0.33266,359.99286,3
2.437,-0.09606,0.06927,-0.00423,-0.01177,0.06940,-9.79819,30.0,-0.06285,-0.31101,359.99277,3
2.447,-0.08228,-0.03555,-0.00274,-0.01187,0.06500,-9.79293,30.0,-0.06118,-0.33420,359.99277,3
2.457,-0.07763,0.01042,-0.00197,-0.00617,0.06343,-9.80573,30.0,-0.05614,-0.31327,359.99271,3
2.467,-0.07554,-0.01503,-0.00091,-0.00681,0.06276,-9.79880,30.0,-0.05589,-0.33710,359.99271,3
2.477,-0.11924,0.01799,-0.00071,-0.01016,0.07435,-9.80203,30.0,-0.03884,-0.32295,359.99268,3
2.487,-0.06936,-0.01199,-0.00182,-0.01433,0.06395,-9.80612,30.0,-0.03804,-0.34453,359.99268,3
2.497,-0.02852,0.01970,-0.00236,-0.01292,0.05702,-9.80478,30.0,-0.03698,-0.32062,359.99265,1
2.507,-0.10083,-0.03325,-0.00249,-0.01531,0.05139,-9.80421,30.0,-0.04669,-0.34092,359.99265,1
2.517,-0.06263,0.01144,-0.00208,-0.01034,0.05817,-9.80116,30.0,-0.04143,-0.31838,359.99261,1
2.527,-0.13718,0.13549,-0.00101,-0.01739,0.05775,-9.80869,30.0,-0.06490,-0.33047,359.99261,1
2.537,-0.16423,-0.01068,0.00155,-0.01119,0.06357,-9.80583,30.0,-0.05109,-0.31631,359.99258,1
2.547,-0.10923,0.06293,0.00114,-0.01444,0.05382,-9.78695,30.0,-0.06012,-0.33445,359.99258,1
2.557,-0.02148,0.02694,0.00086,-0.00416,0.05918,-9.80054,30.0,-0.04229,-0.32607,359.99258,1
2.567,-0.09828,-0.00899,0.00005,-0.01194,0.06995,-9.79087,30.0,-0.05461,-0.34735,359.99261,1
2.577,-0.06103,-0.06531,-0.00062,-0.00914,0.06233,-9.80489,30.0,-0.03540,-0.33812,359.99261,1
2.587,-0.11357,-0.02271,-0.00278,-0.02580,0.05926,-9.80999,30.0,-0.05654,-0.34913,359.99261,1
2.597,-0.15556,-0.02809,-0.00200,-0.01435,0.06709,-9.80044,30.0,-0.03579,-0.35903,359.99261,1
2.607,-0.12770,0.01313,0.00012,-0.01889,0.06706,-9.80255,30.0,-0.05926,-0.36633,359.99261,1
2.617,-0.05077,0.02929,0.00103,-0.00284,0.07015,-9.79773,30.0,-0.03999,-0.37161,359.99261,1
2.627,-0.04288,-0.05069,-0.00016,-0.00552,0.05645,-9.79866,30.0,-0.05939,-0.37519,359.99261,1
2.637,-0.03988,-0.08124,-0.00203,-0.00670,0.05422,-9.81080,30.0,-0.03545,-0.37795,359.99261,1
2.647,-0.12743,-0.05043,-0.00345,-0.00411,0.06224,-9.80373,30.0,-0.05511,-0.36767,359.99258,1
2.657,-0.07315,0.04790,-0.00615,-0.00321,0.06238,-9.80985,30.0,-0.03058,-0.36828,359.99258,1
2.667,-0.07400,0.02080,-0.00421,-0.00288,0.05948,-9.81513,30.0,-0.04945,-0.35526,359.99252,1
2.677,-0.09606,-0.03271,0.00098,-0.00545,0.05530,-9.79648,30.0,-0.02690,-0.35815,359.99249,1
2.687,-0.12707,0.01123,0.00060,-0.01542,0.06253,-9.79515,30.0,-0.04873,-0.35486,359.99246,1
2.697,-0.16102,0.02789,-0.00038,-0.01325,0.05941,-9.79176,30.0,-0.02564,-0.35310,359.99246,1
2.707,-0.08484,-0.07273,-0.00109,-0.00958,0.06125,-9.79935,30.0,-0.04754,-0.35096,359.99243,1
2.717,0.00929,0.06128,-0.00206,-0.01399,0.05002,-9.79919,30.0,-0.03125,-0.33985,359.99243,1
2.727,0.00153,0.04768,-0.00108,-0.01580,0.05465,-9.80504,30.0,-0.05467,-0.34008,359.99243,1
2.737,-0.13464,0.12770,-0.00286,-0.01049,0.05941,-9.79853,30.0,-0.03484,-0.32986,359.99240,1
2.747,-0.09749,0.05128,-0.00273,-0.01145,0.04937,-9.80480,30.0,-0.05956,-0.32813,359.99237,1
2.757,-0.06105,0.00072,-0.00319,-0.00589,0.06038,-9.79850,30.0,-0.03906,-0.32420,359.99234,1
2.767,-0.04729,0.00292,-0.00306,-0.00977,0.06752,-9.80190,30.0,-0.05764,-0.33976,359.99234,1
2.777,-0.04189,-0.01775,-0.00428,-0.00533,0.05847,-9.80913,30.0,-0.03726,-0.33393,359.99228,1
2.787,-0.08384,-0.04742,-0.00288,-0.00651,0.05791,-9.80303,30.0,-0.05935,-0.34472,359.99225,1
2.797,-0.09942,-0.12326,-0.00421,-0.00676,0.05467,-9.78598,30.0,-0.03867,-0.34160,359.99222,1
2.807,-0.08424,-0.02306,-0.00706,-0.00408,0.05944,-9.79130,30.0,-0.06022,-0.34874,359.99219,1
2.817,-0.12227,-0.02808,-0.00490,-0.01196,0.06119,-9.79614,30.0,-0.04043,-0.33950,359.99213,1
2.827,-0.11530,0.05615,-0.00157,-0.00599,0.05599,-9.79222,30.0,-0.06181,-0.34887,359.99210,1
2.837,-0.22280,0.04464,-0.00031,-0.00372,0.05992,-9.78779,30.0,-0.04058,-0.34242,359.99207,1
2.847,-0.13083,-0.02346,-0.00034,-0.01480,0.06431,-9.79477,30.0,-0.06081,-0.35414,359.99203,1
2.857,-0.09636,0.03656,-0.00290,-0.01887,0.05706,-9.78858,30.0,-0.04538,-0.33807,359.99200,1
2.867,-0.10495,0.01633,-0.00162,-0.01182,0.06925,-9.80111,30.0,-0.06091,-0.35385,359.99200,1
2.877,-0.06355,-0.05565,0.00057,-0.02079,0.05304,-9.80272,30.0,-0.05733,-0.33523,359.99194,1
2.887,-0.00406,-0.01834,-0.00219,-0.01827,0.05872,-9.79462,30.0,-0.07512,-0.34866,359.99194,1
2.897,-0.11373,-0.02642,-0.00155,-0.02039,0.06386,-9.80033,30.0,-0.07597,-0.33004,359.99191,1
2.907,-0.08933,-0.02910,-0.00074,-0.01532,0.06589,-9.80553,30.0,-0.08832,-0.34976,359.99191,1
2.917,-0.01386,-0.00822,0.00124,-0.02503,0.05467,-9.79849,30.0,-0.09876,-0.32981,359.99188,1
2.927,-0.02968,0.06400,0.00296,-0.01403,0.06238,-9.79604,30.0,-0.09643,-0.35163,359.99191,1
2.937,-0.08011,0.11283,-0.00024,-0.01268,0.05342,-9.79209,30.0,-0.10072,-0.32944,359.99185,1
2.947,-0.14292,0.04519,0.00032,-0.00926,0.05892,-9.79064,30.0,-0.09152,-0.35044,359.99188,1
2.957,-0.01289,0.10632,-0.00111,-0.01102,0.05512,-9.80181,30.0,-0.09452,-0.32761,359.99185,1
2.967,-0.09470,-0.02167,-0.00144,-0.01167,0.05070,-9.80606,30.0,-0.07747,-0.34574,359.99188,1
2.977,-0.10337,-0.13495,-0.00008,-0.01178,0.06080,-9.79006,30.0,-0.08459,-0.32535,359.99185,1
2.987,-0.13004,-0.00631,-0.00124,-0.02386,0.06461,-9.80144,30.0,-0.08057,-0.34889,359.99188,1
2.997,-0.11749,-0.04306,-0.00049,-0.02546,0.06904,-9.79995,30.0,-0.09685,-0.33165,359.99185,1
3.007,0.01952,-0.01326,-0.00246,-0.01427,0.07380,-9.79956,30.0,-0.09412,-0.35535,359.99188,1
3.017,-0.10477,-0.02446,-0.00563,-0.02175,0.07549,-9.79336,30.0,-0.12326,-0.35274,359.99185,1
3.027,0.00240,-0.02779,-0.00849,-0.01583,0.07329,-9.79994,30.0,-0.11884,-0.37598,359.99185,1
3.037,-0.00097,-0.00784,-0.00557,-0.01352,0.06060,-9.80536,30.0,-0.12615,-0.35513,359.99176,1
3.047,-0.02464,0.04265,-0.00333,-0.01555,0.05275,-9.80443,30.0,-0.11302,-0.37481,359.99176,1
3.057,-0.05580,0.06181,-0.00436,-0.01048,0.06758,-9.80127,30.0,-0.11961,-0.35376,359.99167,1
3.067,-0.02340,0.04791,-0.00785,-0.01446,0.06136,-9.80584,30.0,-0.09562,-0.35966,359.99161,1
3.077,-0.05503,0.02081,-0.00747,-0.01594,0.05897,-9.80463,30.0,-0.10179,-0.33792,359.99152,1
3.087,-0.04517,0.03210,-0.00655,-0.00764,0.05814,-9.80430,30.0,-0.08725,-0.35670,359.99149,1
3.097,-0.06350,0.03628,-0.00662,-0.00438,0.06075,-9.79535,30.0,-0.08932,-0.33320,359.99136,1
3.107,-0.02551,-0.06938,-0.00501,-0.00905,0.06170,-9.79185,30.0,-0.07693,-0.35274,359.99133,1
3.117,-0.03387,-0.00236,-0.00378,-0.01096,0.06506,-9.79935,30.0,-0.08144,-0.32980,359.99124,1
3.127,0.02888,0.06667,-0.00553,-0.01158,0.06039,-9.79631,30.0,-0.06870,-0.34901,359.99121,1
3.137,-0.18940,-0.01598,-0.00594,-0.00302,0.05871,-9.80116,30.0,-0.06724,-0.32664,359.99115,1
3.147,-0.09663,0.03955,-0.00461,-0.00560,0.05504,-9.79998,30.0,-0.06022,-0.34904,359.99112,1
3.157,-0.06122,0.06076,-0.00570,-0.01251,0.05950,-9.79652,30.0,-0.06300,-0.32709,359.99103,1
3.167,-0.00318,0.02613,-0.00550,-0.00907,0.04641,-9.78935,30.0,-0.05009,-0.34789,359.99100,1
3.177,-0.02471,-0.05190,-0.00343,-0.00505,0.06519,-9.79555,30.0,-0.05378,-0.32627,359.99094,1
3.187,-0.05486,-0.10334,-0.00186,-0.01244,0.06342,-9.80660,30.0,-0.05478,-0.34957,359.99091,1
3.197,0.02164,-0.07943,-0.00507,-0.00336,0.06283,-9.80510,30.0,-0.05101,-0.32730,359.99084,1
3.207,0.05025,0.01572,-0.00482,-0.00585,0.06848,-9.80446,30.0,-0.04658,-0.34988,359.99084,1
3.217,-0.07105,0.00824,-0.00310,-0.00970,0.06172,-9.80415,30.0,-0.05061,-0.32820,359.99078,1
3.227,-0.05097,-0.01571,-0.00466,-0.01419,0.06505,-9.80695,30.0,-0.04861,-0.35090,359.99078,1
3.237,0.00074,-0.00309,-0.00404,-0.00688,0.06339,-9.79636,30.0,-0.04277,-0.32983,359.99072,1
3.247,0.04231,0.04487,-0.00127,-0.01013,0.05979,-9.80400,30.0,-0.05012,-0.35178,359.99069,1
3.257,-0.07466,0.10537,0.00197,-0.01425,0.05244,-9.80392,30.0,-0.05146,-0.32870,359.99066,1
3.267,-0.03080,0.10752,0.00380,-0.01574,0.05257,-9.79506,30.0,-0.05762,-0.35040,359.99066,1
3.277,0.03027,0.08711,0.00287,-0.00744,0.05861,-9.78888,30.0,-0.05143,-0.32890,359.99066,1
3.287,0.00971,0.03604,0.00064,-0.00730,0.06092,-9.79236,30.0,-0.06224,-0.34950,359.99069,1
3.297,0.00166,0.03805,-0.00256,0.00154,0.05304,-9.80557,30.0,-0.05092,-0.33055,359.99069,1
3.307,0.02069,0.03895,-0.00354,-0.01268,0.05573,-9.79566,30.0,-0.05976,-0.34900,359.99072,1
3.317,-0.03769,-0.04713,-0.00293,-0.01512,0.05677,-9.78897,30.0,-0.04725,-0.32881,359.99069,3
3.327,0.00584,-0.01510,-0.00165,-0.01021,0.05725,-9.79239,30.0,-0.06001,-0.34637,359.99069,3
3.337,-0.02175,-0.00313,-0.00311,-0.00538,0.05746,-9.79374,30.0,-0.04724,-0.32756,359.99063,3
3.347,-0.07759,0.15172,-0.00604,-0.01247,0.05748,-9.80001,30.0,-0.06495,-0.34157,359.99060,3
3.357,-0.09840,0.14633,-0.00262,-0.01810,0.05745,-9.79942,30.0,-0.05037,-0.32368,359.99054,3
3.367,-0.03897,-0.00585,-0.00076,-0.00544,0.05165,-9.79939,30.0,-0.06461,-0.34083,359.99054,3
3.377,0.00520,0.02217,-0.00020,-0.01251,0.05823,-9.80218,30.0,-0.05188,-0.32135,359.99048,3
3.387,-0.04356,-0.05356,0.00178,-0.00947,0.06972,-9.81219,30.0,-0.06408,-0.33868,359.99048,3
3.397,-0.08447,-0.06110,-0.00011,-0.01113,0.07108,-9.80713,30.0,-0.04720,-0.32259,359.99045,3
3.407,-0.07818,-0.04234,-0.00239,-0.00876,0.06866,-9.80228,30.0,-0.05563,-0.34421,359.99048,3
3.417,-0.07610,0.00784,-0.00398,-0.01367,0.05877,-9.79738,30.0,-0.04998,-0.32474,359.99045,3
3.427,-0.05339,0.04866,-0.00661,-0.00679,0.05511,-9.80446,30.0,-0.05410,-0.34718,359.99045,3
3.437,0.02174,0.04314,-0.00607,-0.01312,0.06254,-9.81002,30.0,-0.05835,-0.32726,359.99036,3
3.447,0.02931,-0.08814,-0.00366,-0.00652,0.05358,-9.80634,30.0,-0.06092,-0.34561,359.99033,3
3.457,0.00870,0.05513,-0.00308,-0.01294,0.05009,-9.81070,30.0,-0.06630,-0.32449,359.99023,3
3.467,-0.02065,0.02370,-0.00297,-0.00354,0.06069,-9.80373,30.0,-0.05792,-0.34379,359.99020,3
3.477,-0.05383,-0.00994,-0.00563,-0.00588,0.06765,-9.80100,30.0,-0.07127,-0.32801,359.99014,3
3.487,-0.06679,0.02022,-0.00472,-0.00966,0.06434,-9.79695,30.0,-0.05745,-0.34662,359.99011,3
3.497,-0.02804,0.09653,-0.00663,-0.01113,0.06309,-9.79835,30.0,-0.07571,-0.33475,359.99005,3
3.507,-0.03483,0.06101,-0.00371,-0.01161,0.05962,-9.79298,30.0,-0.06103,-0.35294,359.99002,3
3.517,-0.05937,0.02581,-0.00324,-0.00305,0.06138,-9.79990,30.0,-0.07840,-0.33901,359.98996,3
3.527,-0.13427,-0.09556,-0.00557,-0.00282,0.05910,-9.81132,30.0,-0.05800,-0.35053,359.98993,1
3.537,-0.09782,0.03052,-0.00419,-0.00565,0.05819,-9.81270,30.0,-0.07341,-0.33401,359.98987,1
3.547,-0.03904,-0.00709,0.00011,-0.00070,0.05489,-9.80447,30.0,-0.05010,-0.34133,359.98984,1
3.557,0.00471,0.08621,0.00012,-0.01067,0.05945,-9.80118,30.0,-0.06861,-0.33122,359.98978,1
3.567,0.06686,-0.04992,0.00100,-0.01728,0.04337,-9.79688,30.0,-0.04712,-0.33116,359.98978,1
3.577,-0.04308,0.04781,-0.00064,-0.01396,0.05801,-9.78950,30.0,-0.06504,-0.32718,359.98975,1
3.587,0.00329,0.08569,-0.00271,-0.01272,0.05178,-9.79547,30.0,-0.04697,-0.32498,359.98975,1
3.597,-0.00031,-0.00750,-0.00305,-0.00933,0.06127,-9.79489,30.0,-0.06410,-0.32710,359.98975,1
3.607,0.04251,-0.04283,-0.00292,-0.00513,0.06198,-9.80059,30.0,-0.04056,-0.32277,359.98972,1
3.617,0.03598,0.05107,-0.00335,-0.01245,0.07107,-9.80266,30.0,-0.05627,-0.33789,359.98972,1
3.627,-0.07636,0.00024,-0.00384,-0.00633,0.06573,-9.80356,30.0,-0.03153,-0.33220,359.98965,1
3.637,-0.03151,0.06738,-0.00349,-0.00689,0.06068,-9.80090,30.0,-0.04574,-0.35022,359.98965,1
3.647,-0.08003,0.00660,-0.00278,-0.00728,0.07656,-9.80583,30.0,-0.02246,-0.35910,359.98962,1
3.657,-0.05500,0.06967,-0.00265,-0.01318,0.06181,-9.80462,30.0,-0.03853,-0.37089,359.98959,1
3.667,-0.00114,0.07254,-0.00592,-0.01259,0.06808,-9.80718,30.0,-0.02279,-0.38491,359.98956,1
3.677,-0.11326,0.09433,-0.00557,-0.01524,0.05858,-9.80808,30.0,-0.04080,-0.39284,359.98953,1
3.687,-0.04502,0.01731,-0.00681,-0.00146,0.06397,-9.80278,30.0,-0.01731,-0.39850,359.98947,1
3.697,-0.10890,0.20241,-0.00847,-0.00506,0.06002,-9.80355,30.0,-0.03582,-0.38708,359.98941,1
3.707,-0.08783,0.10133,-0.00626,-0.01823,0.06431,-9.79781,30.0,-0.03570,-0.40832,359.98935,1
3.717,-0.05734,0.01983,-0.00271,-0.02620,0.05704,-9.79849,30.0,-0.05356,-0.38965,359.98926,1
3.727,-0.15632,0.00953,-0.00151,-0.01149,0.05738,-9.79607,30.0,-0.03520,-0.38357,359.98920,1
3.737,-0.10516,-0.07987,-0.00337,-0.01483,0.06633,-9.79798,30.0,-0.05984,-0.37687,359.98917,1
3.747,-0.01995,-0.02760,-0.00346,-0.00703,0.04906,-9.79289,30.0,-0.05181,-0.36112,359.98911,1
3.757,-0.05355,-0.02954,-0.00472,-0.00425,0.05732,-9.79983,30.0,-0.05129,-0.34326,359.98904,1
3.767,-0.06697,0.05573,-0.00272,-0.00898,0.05150,-9.79647,30.0,-0.04152,-0.32611,359.98898,1
3.777,-0.11565,0.00201,-0.00073,-0.01077,0.05224,-9.79226,30.0,-0.06136,-0.33572,359.98895,1
3.787,-0.08958,-0.08276,0.00082,-0.01150,0.04957,-9.79653,30.0,-0.05402,-0.31569,359.98892,1
3.797,-0.05802,-0.05048,-0.00046,-0.02083,0.06037,-9.80690,30.0,-0.06929,-0.33515,359.98892,1
3.807,-0.02389,-0.03801,-0.00294,-0.01254,0.06459,-9.80809,30.0,-0.05939,-0.31748,359.98889,1
3.817,-0.05538,0.00950,-0.00570,-0.01823,0.06020,-9.81134,30.0,-0.07327,-0.33617,359.98889,1
3.827,-0.04499,-0.01523,-0.00606,-0.02043,0.06149,-9.81259,30.0,-0.06360,-0.31713,359.98886,1
3.837,-0.06358,0.03971,-0.00618,-0.01539,0.06796,-9.81317,30.0,-0.07317,-0.33819,359.98886,1
3.847,-0.13758,0.14630,-0.00572,-0.01630,0.06149,-9.80743,30.0,-0.06329,-0.31800,359.98877,1
3.857,-0.05438,0.05864,-0.00036,-0.00783,0.06208,-9.80832,30.0,-0.07488,-0.33636,359.98871,1
3.867,0.04335,0.06858,0.00057,-0.00447,0.05931,-9.79982,30.0,-0.05716,-0.32045,359.98865,1
3.877,-0.13965,-0.01499,-0.00056,-0.00623,0.06121,-9.80243,30.0,-0.06604,-0.34096,359.98865,1
3.887,-0.07841,0.14745,-0.00252,0.00479,0.06504,-9.81243,30.0,-0.04129,-0.33211,359.98862,1
3.897,-0.03183,0.05910,-0.00334,-0.00560,0.06039,-9.80425,30.0,-0.04673,-0.35245,359.98865,1
3.907,-0.03644,0.06822,-0.00284,-0.00960,0.05863,-9.80407,30.0,-0.02708,-0.33852,359.98862,1
3.917,-0.12642,0.04966,-0.00343,0.00073,0.06397,-9.79830,30.0,-0.03498,-0.36080,359.98859,1
3.927,-0.07288,0.10763,-0.00273,-0.01906,0.06878,-9.80166,30.0,-0.03035,-0.34019,359.98853,1
3.937,-0.07388,0.04361,-0.00131,-0.02363,0.06471,-9.80296,30.0,-0.05227,-0.35256,359.98849,1
3.947,-0.05188,-0.02371,-0.00290,-0.02229,0.06019,-9.79466,30.0,-0.05587,-0.33391,359.98843,1
3.957,-0.06525,-0.09257,-0.00244,-0.01598,0.06447,-9.79748,30.0,-0.07575,-0.34995,359.98843,1
3.967,-0.07194,0.09618,-0.00401,-0.01946,0.06900,-9.79554,30.0,-0.09346,-0.33144,359.98837,1
3.977,-0.05128,0.01787,-0.00231,-0.00602,0.07678,-9.79208,30.0,-0.09851,-0.35310,359.98837,1
3.987,-0.04353,0.00945,-0.00044,-0.00974,0.06193,-9.79941,30.0,-0.08685,-0.33253,359.98831,1
3.997,-0.15153,0.07009,-0.00198,-0.01110,0.06806,-9.79047,30.0,-0.08188,-0.35545,359.98831,1
4.007,-0.14749,-0.05702,-0.00112,-0.02352,0.06145,-9.79864,30.0,-0.09742,-0.34136,359.98828,1
4.017,-0.12418,-0.06242,-0.00209,-0.01353,0.06499,-9.80199,30.0,-0.08128,-0.35919,359.98828,1
4.027,-0.18281,0.10715,-0.00317,-0.01562,0.06628,-9.80318,30.0,-0.09922,-0.34798,359.98825,1
4.037,-0.07187,0.06521,-0.00397,-0.01929,0.05785,-9.80062,30.0,-0.10612,-0.36650,359.98822,1
4.047,-0.11805,0.07016,-0.00661,-0.00877,0.05175,-9.79392,30.0,-0.11415,-0.34401,359.98816,1
4.057,-0.09064,-0.03523,-0.00035,0.00391,0.06436,-9.80036,30.0,-0.09074,-0.35399,359.98813,1
4.067,-0.01421,-0.03206,0.00109,-0.00878,0.05415,-9.79369,30.0,-0.09728,-0.33066,359.98807,1
4.077,-0.02937,-0.00962,0.00113,-0.01664,0.05912,-9.79113,30.0,-0.07583,-0.33976,359.98807,1
4.087,0.03176,-0.08666,0.00206,-0.01090,0.06410,-9.79912,30.0,-0.08209,-0.31762,359.98804,1
4.097,-0.05554,-0.09525,0.00006,-0.01460,0.05707,-9.80500,30.0,-0.07247,-0.33760,359.98807,1
4.107,-0.04564,0.03077,-0.00111,-0.02183,0.05725,-9.79834,30.0,-0.08932,-0.32053,359.98807,1
4.117,-0.12979,0.01385,-0.00339,-0.00984,0.05451,-9.79894,30.0,-0.07762,-0.33878,359.98810,1
4.127,-0.14000,0.02903,-0.00427,-0.01414,0.05634,-9.79906,30.0,-0.09183,-0.32156,359.98804,1
4.137,-0.03331,0.01402,-0.00801,-0.01576,0.05408,-9.79909,30.0,-0.08127,-0.34012,359.98804,1
4.147,-0.05899,0.02938,-0.00892,-0.00757,0.06219,-9.79926,30.0,-0.09469,-0.32337,359.98795,1
4.157,-0.02397,-0.05051,-0.00773,-0.01315,0.05036,-9.79326,30.0,-0.07511,-0.33519,359.98788,1
4.167,-0.12152,-0.01719,-0.00661,-0.00654,0.06076,-9.79409,30.0,-0.09435,-0.32588,359.98779,1
4.177,-0.07090,0.06060,-0.00781,-0.00998,0.06173,-9.80020,30.0,-0.07437,-0.33781,359.98773,1
4.187,-0.09604,0.13305,-0.00725,-0.02016,0.06202,-9.80240,30.0,-0.09483,-0.33280,359.98764,1
4.197,0.02840,-0.03204,-0.00021,-0.01808,0.05921,-9.80038,30.0,-0.07407,-0.34318,359.98761,1
4.207,-0.03534,0.01176,0.00050,-0.01727,0.06109,-9.79667,30.0,-0.09676,-0.34322,359.98755,1
4.217,-0.05953,0.00699,0.00107,-0.02583,0.04989,-9.80098,30.0,-0.07682,-0.33843,359.98752,1
4.227,-0.11363,0.09093,-0.00267,-0.00253,0.06363,-9.79717,30.0,-0.09055,-0.34649,359.98752,1
4.237,-0.02353,0.08066,-0.00552,-0.00831,0.06278,-9.78960,30.0,-0.06959,-0.33847,359.98749,1
4.247,-0.07715,0.03318,-0.00426,-0.01370,0.07138,-9.80141,30.0,-0.08244,-0.34821,359.98746,1
4.257,-0.09762,0.01504,-0.00287,-0.01257,0.06574,-9.79122,30.0,-0.06121,-0.33911,359.98743,1
4.267,-0.12674,-0.09955,-0.00171,-0.00926,0.06364,-9.79325,30.0,-0.07051,-0.36074,359.98740,1
4.277,-0.16079,-0.03592,-0.00550,-0.00816,0.05698,-9.81168,30.0,-0.05851,-0.34253,359.98734,1
4.287,-0.10768,0.01031,-0.00800,-0.01348,0.06024,-9.80099,30.0,-0.07037,-0.36325,359.98730,1
4.297,-0.04330,0.04972,-0.00360,-0.01252,0.04967,-9.79985,30.0,-0.06279,-0.34294,359.98724,1
4.307,-0.06308,0.08601,-0.00430,-0.00929,0.05456,-9.80243,30.0,-0.07205,-0.36426,359.98721,1
4.317,-0.00437,0.10029,-0.00534,-0.01402,0.06527,-9.80336,30.0,-0.06652,-0.34260,359.98712,1
4.327,-0.04791,0.06232,-0.00548,-0.00974,0.06344,-9.79201,30.0,-0.07285,-0.36379,359.98709,1
4.337,-0.08599,-0.03834,-0.00423,-0.01426,0.06276,-9.80819,30.0,-0.06845,-0.34259,359.98700,1
4.347,-0.05620,-0.09802,-0.00407,-0.00994,0.06843,-9.79975,30.0,-0.07012,-0.36522,359.98700,1
4.357,-0.06800,0.02958,-0.00366,-0.01717,0.06164,-9.80227,30.0,-0.07309,-0.34420,359.98691,1
4.367,-0.02847,0.10009,-0.00280,-0.00805,0.05619,-9.80044,30.0,-0.06799,-0.36455,359.98688,1
4.377,-0.03546,0.12689,-0.00272,-0.01052,0.05998,-9.79968,30.0,-0.07381,-0.34399,359.98682,1
4.387,0.05102,0.03014,-0.00233,-0.00564,0.05855,-9.80830,30.0,-0.06263,-0.36194,359.98679,1
4.397,-0.07041,-0.02928,0.00040,-0.00670,0.05796,-9.80860,30.0,-0.06896,-0.34016,359.98672,1
4.407,0.01560,-0.02965,0.00094,-0.00705,0.06068,-9.80284,30.0,-0.05333,-0.35707,359.98672,1
4.417,-0.10698,0.07678,0.00078,-0.02201,0.06456,-9.80338,30.0,-0.07082,-0.34488,359.98672,1
4.427,-0.02044,0.01072,0.00267,-0.02170,0.06309,-9.79483,30.0,-0.05588,-0.36358,359.98676,1
4.437,-0.09788,-0.01518,0.00060,-0.01285,0.06266,-9.80347,30.0,-0.07549,-0.35269,359.98676,1
4.447,-0.03881,-0.06753,-0.00295,-0.01232,0.06244,-9.79789,30.0,-0.06150,-0.37225,359.98676,1
4.457,-0.12764,0.04082,-0.00320,-0.01215,0.06828,-9.79578,30.0,-0.08266,-0.36421,359.98676,1
4.467,-0.00628,-0.00287,-0.00254,-0.01499,0.06159,-9.79490,30.0,-0.06227,-0.37471,359.98676,1
4.477,-0.02652,0.02305,-0.00283,-0.02496,0.05600,-9.79738,30.0,-0.08181,-0.36325,359.98672,1
4.487,-0.09940,-0.11801,0.00139,-0.01698,0.05990,-9.79851,30.0,-0.06236,-0.37461,359.98669,1
4.497,0.00390,0.02248,0.00078,-0.01984,0.06134,-9.79886,30.0,-0.08255,-0.36423,359.98666,1
4.507,-0.15566,0.09643,-0.00105,-0.02095,0.06485,-9.79900,30.0,-0.06469,-0.37887,359.98669,1
4.517,-0.12747,0.01770,-0.00341,-0.00656,0.06040,-9.79925,30.0,-0.08149,-0.36704,359.98666,1
4.527,-0.07317,0.07393,-0.00654,-0.01282,0.06449,-9.79036,30.0,-0.06683,-0.38481,359.98666,1
4.537,-0.07354,-0.03377,-0.00371,-0.00939,0.06909,-9.79294,30.0,-0.08274,-0.37299,359.98663,1
4.547,-0.07462,0.05412,-0.00371,-0.01110,0.06493,-9.80270,30.0,-0.06657,-0.38964,359.98660,1
4.557,-0.05245,0.02330,-0.00120,-0.00302,0.07233,-9.81247,30.0,-0.07495,-0.37013,359.98654,1
4.567,0.11067,0.01248,-0.00099,-0.00858,0.06318,-9.80427,30.0,-0.06299,-0.39009,359.98654,1
4.577,-0.02668,0.11467,-0.00382,-0.00785,0.05974,-9.81000,30.0,-0.06648,-0.36747,359.98648,1
4.587,-0.01226,0.06809,-0.00614,-0.00165,0.05552,-9.81227,30.0,-0.04777,-0.38460,359.98648,1
4.597,-0.05031,-0.03599,-0.00657,-0.00808,0.06564,-9.80127,30.0,-0.05549,-0.36501,359.98642,1
4.607,0.00037,0.07519,-0.00540,-0.00187,0.06374,-9.81779,30.0,-0.03841,-0.38077,359.98639,1
4.617,-0.11158,-0.05520,-0.00363,-0.00814,0.05990,-9.80630,30.0,-0.04612,-0.36113,359.98630,1
4.627,-0.08775,-0.14761,-0.00359,-0.00159,0.04666,-9.80200,30.0,-0.02668,-0.36501,359.98624,1
4.637,-0.07943,-0.07538,-0.00349,-0.00504,0.05339,-9.79736,30.0,-0.04256,-0.34838,359.98618,1
