#2025/12/16 15:23:25
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw,gps_status_code
7.131,0.01455,0.03198,-0.00855,0.04676,0.07337,-9.81348,40.0,0.18024,-0.41904,359.97369,1
7.141,0.09235,-0.02747,-0.00653,0.03103,0.07267,-9.80792,40.0,0.16472,-0.42940,359.97360,1
7.151,-0.05467,-0.05127,-0.00454,0.04264,0.06965,-9.81781,40.0,0.18364,-0.41763,359.97354,1
7.161,-0.00101,0.02635,-0.00636,0.03240,0.08016,-9.80669,40.0,0.16881,-0.43652,359.97342,1
7.171,0.04189,0.01312,-0.00719,0.03141,0.07238,-9.81129,40.0,0.18866,-0.42776,359.97339,1
7.181,0.01425,-0.01371,-0.00729,0.03128,0.07524,-9.78951,40.0,0.17270,-0.44363,359.97327,1
7.191,0.04728,0.06233,-0.00555,0.02811,0.07340,-9.79586,40.0,0.19154,-0.43771,359.97321,1
7.201,0.01540,0.13411,-0.00427,0.03572,0.06984,-9.80429,40.0,0.17918,-0.45542,359.97308,1
7.211,-0.04004,0.03223,-0.00470,0.03576,0.06547,-9.80157,40.0,0.19120,-0.43567,359.97308,1
7.221,-0.04007,0.12248,-0.00602,0.03269,0.07268,-9.80640,40.0,0.17950,-0.45463,359.97296,1
7.231,-0.08412,0.13518,-0.00705,0.03147,0.07250,-9.81413,40.0,0.19076,-0.43482,359.97296,1
7.241,-0.05661,0.11880,-0.00779,0.01623,0.08116,-9.81101,40.0,0.17414,-0.45071,359.97287,1
7.251,-0.02372,0.06968,-0.01012,0.02821,0.07574,-9.81004,40.0,0.18329,-0.43048,359.97284,1
7.261,0.05562,-0.01320,-0.00861,0.03860,0.07080,-9.81858,40.0,0.16988,-0.44913,359.97269,1
7.271,0.01949,-0.02376,-0.00838,0.03088,0.06580,-9.81283,40.0,0.17708,-0.42709,359.97269,1
7.281,0.00540,0.01521,-0.00578,0.02796,0.05796,-9.81062,40.0,0.15364,-0.43315,359.97256,1
7.291,-0.08915,0.13708,-0.00628,0.03569,0.07576,-9.80113,40.0,0.16896,-0.42157,359.97253,1
7.301,-0.08075,0.14089,-0.00516,0.03270,0.07660,-9.80329,40.0,0.14654,-0.43417,359.97241,1
7.311,-0.05530,0.12098,-0.00593,0.04048,0.06812,-9.80422,40.0,0.15915,-0.41936,359.97241,1
7.321,-0.08947,0.07009,-0.00709,0.04345,0.07079,-9.80164,40.0,0.18305,-0.42960,359.97232,1
7.331,-0.03610,0.02956,-0.00851,0.03851,0.07477,-9.81236,40.0,0.20610,-0.42926,359.97223,1
7.341,-0.03809,0.05695,-0.00664,0.04278,0.08218,-9.79301,40.0,0.22285,-0.44577,359.97208,1
7.351,-0.01625,0.00302,-0.00274,0.03833,0.08501,-9.80025,40.0,0.24160,-0.44058,359.97202,1
7.361,0.03633,-0.01733,0.00262,0.04233,0.07438,-9.82661,40.0,0.26172,-0.44920,359.97195,1
7.371,-0.03258,0.06038,0.00502,0.03823,0.07018,-9.81305,40.0,0.23767,-0.44639,359.97192,1
7.381,0.05171,0.06923,0.00537,0.03378,0.06852,-9.80194,40.0,0.25899,-0.44790,359.97192,1
7.391,-0.00382,-0.01395,0.00710,0.03496,0.07385,-9.80070,40.0,0.24089,-0.43413,359.97202,1
7.401,0.04090,-0.00230,0.00513,0.03815,0.08190,-9.81500,40.0,0.25978,-0.44659,359.97202,1
7.411,-0.00834,0.00176,0.00021,0.02467,0.07890,-9.81729,40.0,0.23641,-0.44418,359.97208,1
7.421,-0.02654,-0.08270,-0.00251,0.02860,0.07185,-9.80356,40.0,0.24308,-0.42705,359.97217,1
7.431,0.01008,-0.02868,-0.00299,0.03583,0.06336,-9.81604,40.0,0.21867,-0.43020,359.97217,1
7.441,-0.04189,-0.05146,-0.00223,0.03274,0.05708,-9.81777,40.0,0.22019,-0.41065,359.97223,1
7.451,0.04745,0.11256,-0.00443,0.03442,0.07545,-9.81560,40.0,0.20183,-0.40030,359.97226,1
7.461,-0.00570,0.02413,-0.00452,0.03522,0.07353,-9.80591,40.0,0.20671,-0.37809,359.97229,1
7.471,-0.00470,0.09802,-0.00591,0.02349,0.07868,-9.81677,40.0,0.19607,-0.39846,359.97217,1
7.481,-0.04836,0.10447,-0.00692,0.02808,0.07179,-9.80925,40.0,0.19770,-0.37525,359.97220,1
7.491,-0.08650,0.02078,-0.00688,0.03280,0.07214,-9.80348,40.0,0.19342,-0.39724,359.97208,1
7.501,0.00893,0.05400,-0.00710,0.02851,0.07819,-9.81299,40.0,0.17817,-0.37774,359.97205,1
7.511,-0.04233,-0.01988,-0.00394,0.02994,0.08641,-9.80490,40.0,0.17060,-0.40083,359.97192,1
7.521,0.07048,-0.02578,-0.00410,0.02448,0.08657,-9.81055,40.0,0.16122,-0.42325,359.97180,1
7.531,0.04679,0.03608,-0.00625,0.04019,0.07198,-9.81586,40.0,0.15932,-0.44822,359.97165,1
7.541,-0.00611,0.01643,-0.00555,0.03143,0.08106,-9.80889,40.0,0.14696,-0.46895,359.97156,1
7.551,0.03966,0.05233,-0.00427,0.03414,0.06679,-9.80332,40.0,0.15907,-0.48903,359.97147,1
7.561,0.03487,0.08742,-0.00596,0.02930,0.05535,-9.80109,40.0,0.16103,-0.46622,359.97147,1
7.571,0.01096,0.10069,-0.00544,0.02755,0.06278,-9.78555,40.0,0.16962,-0.44509,359.97147,1
7.581,0.06874,0.02014,-0.00469,0.02965,0.06275,-9.79732,40.0,0.16888,-0.42101,359.97150,1
7.591,0.02403,0.05349,-0.00672,0.03338,0.07165,-9.79893,40.0,0.18132,-0.40105,359.97147,1
7.601,-0.03705,0.04444,-0.00550,0.03187,0.06614,-9.80243,40.0,0.18164,-0.37791,359.97150,1
7.611,0.00575,0.06290,-0.00454,0.02531,0.06992,-9.80664,40.0,0.17773,-0.40021,359.97137,1
7.621,-0.04355,-0.01648,-0.00310,0.01962,0.08029,-9.82295,40.0,0.16712,-0.37920,359.97137,1
7.631,0.00327,0.03962,-0.00303,0.02072,0.08417,-9.80273,40.0,0.16087,-0.40272,359.97125,1
7.641,-0.02321,0.08230,-0.00475,0.02399,0.07388,-9.80973,40.0,0.15178,-0.38104,359.97128,1
7.651,0.01138,0.03434,-0.00179,0.02524,0.06995,-9.81240,40.0,0.14618,-0.40462,359.97116,1
7.661,0.02429,0.05902,0.00053,0.02566,0.07734,-9.81345,40.0,0.13837,-0.38355,359.97119,1
7.671,-0.05885,0.02490,0.00107,0.02892,0.08015,-9.80212,40.0,0.14618,-0.40518,359.97113,1
7.681,-0.00256,0.05543,-0.00084,0.02125,0.06636,-9.80939,40.0,0.13693,-0.38492,359.97116,1
7.691,-0.04769,0.10970,-0.00413,0.03016,0.07008,-9.80648,40.0,0.14368,-0.40598,359.97110,1
7.701,-0.01943,-0.04135,-0.00054,0.03363,0.06556,-9.80241,40.0,0.14392,-0.38202,359.97113,1
7.711,0.05734,-0.05564,0.00163,0.02595,0.07563,-9.80665,40.0,0.15038,-0.40283,359.97107,1
7.721,-0.09059,0.00235,-0.00090,0.02006,0.06761,-9.81408,40.0,0.14191,-0.38064,359.97113,1
7.731,-0.05940,0.11108,-0.00580,0.02686,0.06458,-9.80232,40.0,0.15532,-0.39858,359.97107,1
7.741,-0.02491,0.08822,-0.00714,0.02920,0.06941,-9.81551,40.0,0.14588,-0.37732,359.97110,1
7.751,0.01005,0.12264,-0.00749,0.03020,0.07714,-9.80879,40.0,0.14913,-0.39934,359.97098,1
7.761,0.02389,0.07126,-0.00560,0.02767,0.06231,-9.81202,40.0,0.14589,-0.37667,359.97098,1
7.771,0.02947,0.00863,-0.00644,0.03250,0.08040,-9.81046,40.0,0.15741,-0.39694,359.97086,1
7.781,0.09772,0.00663,-0.00709,0.03718,0.09033,-9.81875,40.0,0.16951,-0.41632,359.97070,1
7.791,0.08010,-0.05894,-0.00517,0.03022,0.08513,-9.81588,40.0,0.17752,-0.43769,359.97058,1
7.801,-0.05967,-0.02027,-0.00483,0.03353,0.07430,-9.81484,40.0,0.19853,-0.44180,359.97052,1
7.811,0.04099,0.08146,-0.00406,0.03476,0.07610,-9.81446,40.0,0.20315,-0.46443,359.97040,1
7.821,-0.00879,0.09827,-0.00391,0.03523,0.07087,-9.81724,40.0,0.22368,-0.45920,359.97037,1
7.831,0.01735,-0.02408,-0.00141,0.03842,0.06592,-9.81539,40.0,0.20960,-0.43754,359.97040,1
7.841,0.04942,-0.07067,-0.00172,0.03672,0.06399,-9.81170,40.0,0.23020,-0.42563,359.97040,1
7.851,-0.04945,-0.00312,-0.00356,0.03023,0.06318,-9.80432,40.0,0.20620,-0.41571,359.97043,1
7.861,-0.02029,-0.06293,-0.00258,0.02176,0.06875,-9.80437,40.0,0.22628,-0.40265,359.97046,1
7.871,-0.01056,0.10776,-0.00251,0.03324,0.07104,-9.81049,40.0,0.20303,-0.40394,359.97043,1
7.881,-0.00621,0.08694,-0.00182,0.03171,0.07186,-9.81275,40.0,0.22441,-0.39565,359.97043,1
7.891,-0.00424,0.03598,-0.00183,0.03116,0.07216,-9.81066,40.0,0.20329,-0.40320,359.97037,1
7.901,-0.04781,0.03774,-0.00016,0.03698,0.08708,-9.79233,40.0,0.22289,-0.41858,359.97028,1
7.911,-0.02028,0.03869,-0.00081,0.02714,0.08683,-9.80869,40.0,0.19986,-0.43184,359.97021,1
7.921,-0.00961,0.01755,-0.00113,0.03531,0.08090,-9.80921,40.0,0.21997,-0.44274,359.97015,1
7.931,-0.00507,-0.05504,-0.00183,0.02662,0.07556,-9.80923,40.0,0.19617,-0.45381,359.97012,1
7.941,-0.04833,0.02450,-0.00443,0.03219,0.07064,-9.80935,40.0,0.21664,-0.45577,359.97009,1
7.951,-0.04291,0.07652,-0.00460,0.03437,0.07170,-9.80352,40.0,0.19598,-0.44564,359.97009,1
7.961,-0.08475,0.05312,-0.00763,0.02915,0.07801,-9.81006,40.0,0.21867,-0.44908,359.97006,1
7.971,-0.01173,-0.04130,-0.00813,0.03019,0.06859,-9.81256,40.0,0.19814,-0.43812,359.97003,1
7.981,-0.00709,0.07306,-0.01465,0.03952,0.05914,-9.81068,40.0,0.22092,-0.42589,359.97000,1
7.991,0.01776,-0.01218,-0.01234,0.03124,0.06430,-9.80688,40.0,0.19922,-0.42214,359.96991,1
8.001,0.02696,-0.00173,-0.01027,0.03100,0.06631,-9.80841,40.0,0.22148,-0.40914,359.96985,1
8.011,-0.01370,0.00199,-0.00819,0.03388,0.07597,-9.80318,40.0,0.20184,-0.40327,359.96976,1
8.021,0.05882,0.04696,-0.00845,0.03785,0.07676,-9.81005,40.0,0.22559,-0.40009,359.96967,1
8.031,0.08703,-0.00039,-0.00457,0.03354,0.07402,-9.80669,40.0,0.20578,-0.41009,359.96954,1
8.041,0.07541,0.02440,-0.00323,0.02591,0.08478,-9.80536,40.0,0.22370,-0.42973,359.96939,1
8.051,0.02708,-0.00941,-0.00345,0.02011,0.08883,-9.79892,40.0,0.20056,-0.44582,359.96927,1
8.061,0.05298,-0.04356,-0.00192,0.03544,0.09357,-9.81144,40.0,0.21433,-0.46440,359.96918,1
8.071,-0.02625,0.05036,0.00114,0.03823,0.08947,-9.82794,40.0,0.18917,-0.47342,359.96912,1
8.081,0.03310,-0.08525,0.00181,0.03664,0.08482,-9.81064,40.0,0.20367,-0.49163,359.96902,1
8.091,0.01094,-0.05130,0.00012,0.03891,0.07423,-9.81582,40.0,0.18965,-0.47451,359.96909,1
8.101,0.04665,-0.03805,-0.00181,0.02786,0.07897,-9.82060,40.0,0.20123,-0.49080,359.96906,1
8.111,-0.02798,-0.05503,-0.00631,0.03870,0.06308,-9.80787,40.0,0.19481,-0.46990,359.96912,1
8.121,-0.05645,-0.06152,-0.00555,0.03982,0.06292,-9.80592,40.0,0.22582,-0.47365,359.96909,1
8.131,0.04378,-0.14935,-0.00382,0.04336,0.05988,-9.79344,40.0,0.22052,-0.44978,359.96915,1
8.141,0.01455,-0.01127,-0.00204,0.03862,0.05872,-9.80330,40.0,0.24220,-0.42745,359.96924,1
8.151,0.00370,-0.00153,-0.00128,0.03663,0.07017,-9.81594,40.0,0.24452,-0.40152,359.96930,1
8.161,-0.00030,-0.01932,-0.00151,0.03023,0.07144,-9.80007,40.0,0.22550,-0.40461,359.96927,1
8.171,0.04251,-0.04734,-0.00223,0.03058,0.08088,-9.80290,40.0,0.20837,-0.39629,359.96930,1
8.181,0.03629,0.00634,-0.00378,0.03952,0.08754,-9.80706,40.0,0.20220,-0.42248,359.96918,1
8.191,-0.01058,0.06958,-0.00375,0.03108,0.08999,-9.81143,40.0,0.18785,-0.44432,359.96906,1
8.201,-0.05011,0.02908,-0.00366,0.03095,0.08499,-9.80429,40.0,0.17935,-0.46945,359.96893,1
8.211,0.04527,0.01429,-0.00317,0.03077,0.08313,-9.81334,40.0,0.19931,-0.46647,359.96890,1
8.221,0.03736,0.02987,-0.00207,0.03966,0.08838,-9.80516,40.0,0.19648,-0.48818,359.96878,1
8.231,-0.01000,0.05705,-0.00185,0.03129,0.08730,-9.79892,40.0,0.19656,-0.46640,359.96884,1
8.241,0.01658,0.00319,-0.00057,0.02221,0.07204,-9.80229,40.0,0.18729,-0.48914,359.96872,1
8.251,0.04912,-0.06025,-0.00158,0.03044,0.06932,-9.81259,40.0,0.18971,-0.46784,359.96878,1
8.261,0.01736,-0.08476,-0.00187,0.04253,0.07129,-9.80783,40.0,0.20012,-0.48565,359.96869,1
8.271,0.07149,-0.09370,-0.00411,0.03243,0.06893,-9.80285,40.0,0.19562,-0.46348,359.96875,1
8.281,0.11409,-0.07548,-0.00525,0.03441,0.07402,-9.80399,40.0,0.21118,-0.48018,359.96866,1
8.291,0.04200,-0.06906,-0.00530,0.03214,0.08188,-9.80735,40.0,0.21219,-0.45953,359.96869,1
8.301,0.03575,0.04106,-0.00741,0.02862,0.07588,-9.78795,40.0,0.22617,-0.47650,359.96857,1
8.311,0.03305,0.12613,-0.00880,0.02403,0.07957,-9.80113,40.0,0.20700,-0.46335,359.96857,1
8.321,0.05541,-0.01329,-0.00472,0.02517,0.08103,-9.81209,40.0,0.21150,-0.48856,359.96841,1
8.331,-0.02490,-0.00257,-0.00403,0.02563,0.09341,-9.80748,40.0,0.18866,-0.47780,359.96838,1
8.341,-0.10007,0.04426,-0.00261,0.04066,0.08642,-9.80589,40.0,0.20253,-0.49467,359.96826,1
8.351,0.00428,-0.00156,-0.00034,0.03461,0.08363,-9.80217,40.0,0.18051,-0.48375,359.96826,1
8.361,-0.06636,-0.01974,-0.00167,0.03528,0.07962,-9.80079,40.0,0.19760,-0.49550,359.96817,1
8.371,-0.00467,-0.06914,-0.00279,0.02665,0.06914,-9.80599,40.0,0.18732,-0.47320,359.96823,1
8.381,0.01891,-0.08802,-0.00245,0.02620,0.07704,-9.81100,40.0,0.20416,-0.48721,359.96817,1
8.391,-0.01581,-0.16001,-0.00234,0.03501,0.06826,-9.81006,40.0,0.19099,-0.46817,359.96823,1
8.401,-0.03017,-0.03697,-0.00371,0.03249,0.07076,-9.80375,40.0,0.20947,-0.48066,359.96817,1
8.411,-0.03595,0.05303,-0.00195,0.02858,0.06578,-9.80422,40.0,0.19523,-0.46419,359.96820,1
8.421,-0.01526,-0.01999,0.00044,0.03285,0.07580,-9.81041,40.0,0.20994,-0.48126,359.96814,1
8.431,-0.00864,0.12417,-0.00168,0.04633,0.06495,-9.81879,40.0,0.20627,-0.45883,359.96820,1
8.441,-0.02742,0.07157,-0.00237,0.03671,0.07545,-9.81299,40.0,0.20574,-0.47794,359.96814,1
8.451,-0.07926,0.11573,-0.00341,0.03008,0.06760,-9.81658,40.0,0.19740,-0.45607,359.96820,1
8.461,0.07799,0.09067,-0.00458,0.02461,0.06753,-9.81498,40.0,0.17930,-0.45846,359.96817,1
8.471,0.00631,-0.02725,-0.00170,0.02845,0.08234,-9.80566,40.0,0.17379,-0.44096,359.96820,1
8.481,-0.00004,0.07837,0.00165,0.03572,0.08809,-9.81102,40.0,0.16156,-0.46635,359.96811,1
8.491,0.10829,0.07639,0.00046,0.03267,0.08132,-9.81001,40.0,0.16698,-0.44952,359.96814,1
8.501,0.03936,0.05345,0.00062,0.04025,0.09365,-9.81274,40.0,0.16953,-0.47736,359.96805,1
8.511,-0.03148,0.08743,-0.00063,0.03749,0.07456,-9.80480,40.0,0.19284,-0.47737,359.96802,1
8.521,-0.05791,0.01439,-0.00007,0.03915,0.08216,-9.81362,40.0,0.19774,-0.49932,359.96796,1
8.531,-0.09013,-0.01364,-0.00243,0.04295,0.06432,-9.81109,40.0,0.21189,-0.47826,359.96802,1
8.541,0.05208,-0.00190,-0.00222,0.03850,0.06041,-9.80710,40.0,0.21323,-0.45540,359.96808,1
8.551,0.08462,-0.04055,-0.00221,0.03385,0.06480,-9.80261,40.0,0.21370,-0.43253,359.96817,1
8.561,0.07493,-0.05545,-0.00360,0.03513,0.06647,-9.79211,40.0,0.21417,-0.40943,359.96823,1
8.571,0.11497,0.00364,-0.00305,0.03251,0.06417,-9.80276,40.0,0.20994,-0.38637,359.96829,1
8.581,0.08626,0.00442,-0.00007,0.03138,0.07221,-9.81275,40.0,0.20144,-0.36355,359.96835,1
8.591,0.05316,0.00460,-0.00275,0.03399,0.07824,-9.80778,40.0,0.20078,-0.38554,359.96826,1
8.601,0.04081,-0.03833,-0.00460,0.03203,0.08051,-9.80584,40.0,0.18322,-0.40159,359.96817,1
8.611,0.12434,-0.03270,-0.00315,0.03731,0.09027,-9.79049,40.0,0.18598,-0.42816,359.96805,1
8.621,0.02353,-0.00985,-0.00282,0.03622,0.09106,-9.79930,40.0,0.17796,-0.45190,359.96796,1
8.631,0.09595,-0.06496,-0.00359,0.03285,0.08542,-9.80554,40.0,0.18521,-0.47749,359.96783,1
8.641,-0.00960,-0.00079,-0.00581,0.03444,0.08332,-9.81386,40.0,0.17863,-0.50182,359.96771,1
8.651,0.06087,-0.01862,-0.00616,0.03518,0.08543,-9.80527,40.0,0.19772,-0.48906,359.96771,1
8.661,-0.06735,0.03814,-0.00699,0.03860,0.06846,-9.79609,40.0,0.17807,-0.50020,359.96762,1
8.671,-0.04976,0.01723,-0.01041,0.03951,0.07986,-9.81619,40.0,0.19040,-0.48256,359.96762,1
8.681,0.04547,-0.01171,-0.01276,0.02828,0.07218,-9.80894,40.0,0.17117,-0.47781,359.96756,1
8.691,0.03722,0.04146,-0.01115,0.02994,0.06338,-9.80624,40.0,0.18368,-0.45367,359.96753,1
8.701,0.03428,0.04025,-0.00576,0.02456,0.06000,-9.81395,40.0,0.16502,-0.44182,359.96747,1
8.711,-0.01041,-0.04650,-0.00408,0.02847,0.06170,-9.81111,40.0,0.18814,-0.42355,359.96744,1
8.721,-0.00536,-0.07951,-0.00140,0.03584,0.06834,-9.81012,40.0,0.16783,-0.41005,359.96741,1
8.731,0.08464,-0.04857,0.00039,0.02989,0.06484,-9.80371,40.0,0.19162,-0.40577,359.96738,1
8.741,0.03018,0.02722,0.00162,0.02459,0.08124,-9.79833,40.0,0.17125,-0.40762,359.96735,1
8.751,-0.01269,0.05602,0.00408,0.03127,0.07877,-9.81404,40.0,0.19454,-0.41342,359.96735,1
8.761,-0.02925,0.08854,0.00240,0.02789,0.08665,-9.81704,40.0,0.17525,-0.42388,359.96732,1
8.771,0.00907,0.03672,0.00121,0.03546,0.08088,-9.82417,40.0,0.20004,-0.43091,359.96732,1
8.781,0.00193,-0.02622,0.00133,0.04441,0.08163,-9.81227,40.0,0.18331,-0.44904,359.96729,1
8.791,-0.00113,-0.00724,-0.00113,0.03299,0.08181,-9.81340,40.0,0.20617,-0.44597,359.96732,1
8.801,-0.02469,0.04288,-0.00058,0.02579,0.08476,-9.80202,40.0,0.18818,-0.46054,359.96725,1
8.811,0.01095,-0.00222,-0.00164,0.01996,0.07111,-9.81526,40.0,0.19649,-0.44341,359.96732,1
8.821,0.02364,0.10958,-0.00061,0.02979,0.06298,-9.80281,40.0,0.17901,-0.45620,359.96725,1
8.831,0.00688,0.08763,0.00074,0.02155,0.05982,-9.81260,40.0,0.17984,-0.43354,359.96729,1
8.841,0.02319,-0.00664,0.00144,0.02440,0.06159,-9.80761,40.0,0.16133,-0.44715,359.96725,1
8.851,-0.01493,-0.02141,0.00056,0.02543,0.05933,-9.81158,40.0,0.16188,-0.42462,359.96732,1
8.861,-0.09595,-0.00595,-0.00141,0.03469,0.07038,-9.80737,40.0,0.16991,-0.44269,359.96725,1
8.871,-0.08256,-0.02127,-0.00256,0.02944,0.06267,-9.80560,40.0,0.16973,-0.41966,359.96732,1
8.881,0.01074,-0.00507,-0.00596,0.02452,0.06855,-9.79607,40.0,0.16962,-0.44214,359.96722,1
8.891,-0.04150,-0.06394,-0.00467,0.02541,0.06201,-9.81306,40.0,0.17069,-0.41918,359.96725,1
8.901,0.00454,-0.04303,-0.00211,0.03468,0.07141,-9.80793,40.0,0.18528,-0.43669,359.96716,1
8.911,-0.04497,0.07210,-0.00425,0.02647,0.07486,-9.79992,40.0,0.16969,-0.42039,359.96719,1
8.921,0.04704,0.05223,-0.00579,0.03507,0.07928,-9.80292,40.0,0.18332,-0.43861,359.96707,1
8.931,-0.02791,0.00094,-0.00195,0.03234,0.08095,-9.81281,40.0,0.17887,-0.42093,359.96707,1
8.941,-0.07865,-0.01878,-0.00187,0.02843,0.07857,-9.81066,40.0,0.19130,-0.44138,359.96698,1
8.951,0.10113,-0.06811,-0.00072,0.03284,0.08955,-9.80406,40.0,0.16855,-0.43474,359.96698,1
8.961,0.05854,0.01990,-0.00185,0.03466,0.07891,-9.79856,40.0,0.18440,-0.44962,359.96689,1
8.971,-0.06772,-0.01167,-0.00158,0.02937,0.06298,-9.80811,40.0,0.16642,-0.43396,359.96695,1
8.981,-0.09387,-0.02359,-0.00260,0.03321,0.06585,-9.81187,40.0,0.18631,-0.44380,359.96689,1
8.991,-0.01613,0.05842,-0.00482,0.02876,0.07280,-9.81030,40.0,0.16871,-0.42863,359.96692,1
9.001,-0.07465,0.06770,-0.00513,0.03301,0.06958,-9.80976,40.0,0.19413,-0.42938,359.96689,1
9.011,-0.11877,0.02809,-0.00422,0.03171,0.08015,-9.80072,40.0,0.17504,-0.42416,359.96686,1
9.021,0.01868,0.05694,-0.00772,0.03716,0.07239,-9.80026,40.0,0.19568,-0.43049,359.96680,1
9.031,-0.01656,-0.01861,-0.00754,0.04204,0.07247,-9.81191,40.0,0.17464,-0.42823,359.96674,1
9.041,-0.00839,0.01718,-0.00769,0.03504,0.07833,-9.81330,40.0,0.19690,-0.43471,359.96664,1
9.051,-0.02784,0.09524,-0.00838,0.03540,0.07761,-9.80798,40.0,0.17460,-0.43704,359.96655,1
9.061,-0.10121,0.08162,-0.00619,0.02973,0.06838,-9.80290,40.0,0.19669,-0.43145,359.96649,1
9.071,-0.06295,0.07683,-0.00548,0.03352,0.06785,-9.79516,40.0,0.17403,-0.43414,359.96643,1
9.081,-0.07015,0.03187,-0.00770,0.02901,0.05873,-9.80093,40.0,0.19319,-0.42103,359.96640,1
9.091,-0.02856,-0.00654,-0.00863,0.02705,0.06420,-9.81787,40.0,0.16915,-0.41887,359.96631,1
9.101,0.05315,0.04370,-0.00821,0.02637,0.06627,-9.81846,40.0,0.18749,-0.40310,359.96628,1
9.111,0.06228,0.06276,-0.00693,0.02925,0.07294,-9.80108,40.0,0.16675,-0.40912,359.96619,1
9.121,-0.00003,0.00510,-0.00447,0.02427,0.07845,-9.80614,40.0,0.18743,-0.39805,359.96616,1
9.131,-0.02397,0.00459,-0.00318,0.02829,0.06877,-9.81401,40.0,0.16823,-0.40897,359.96606,1
9.141,-0.01150,0.06904,-0.00301,0.02695,0.06206,-9.81108,40.0,0.18625,-0.39433,359.96603,1
9.151,-0.07302,0.09326,-0.00350,0.02945,0.06247,-9.80412,40.0,0.16726,-0.40580,359.96597,1
9.161,-0.00703,-0.04750,-0.00137,0.01849,0.07142,-9.80427,40.0,0.18050,-0.38578,359.96600,1
9.171,0.01707,0.04928,-0.00179,0.02312,0.07789,-9.80740,40.0,0.16158,-0.39670,359.96594,1
9.181,-0.06144,-0.00032,0.00043,0.03370,0.07751,-9.81460,40.0,0.18471,-0.39005,359.96594,1
9.191,-0.04758,0.02401,-0.00028,0.02902,0.07131,-9.80838,40.0,0.16904,-0.40492,359.96588,1
9.201,0.00270,-0.07395,0.00077,0.03015,0.06899,-9.80898,40.0,0.19153,-0.39629,359.96591,1
9.211,-0.00036,-0.08999,0.00008,0.03058,0.07402,-9.80629,40.0,0.17882,-0.41558,359.96585,1
9.221,-0.00266,0.05443,-0.00374,0.03070,0.07300,-9.81114,40.0,0.19969,-0.40642,359.96588,1
9.231,-0.02547,0.08795,-0.00493,0.03683,0.07260,-9.79836,40.0,0.17958,-0.41636,359.96582,1
9.241,-0.12178,-0.00731,-0.00536,0.03616,0.06949,-9.79931,40.0,0.20058,-0.40798,359.96582,1
9.251,-0.09290,0.04272,-0.00445,0.04171,0.06838,-9.80859,40.0,0.18258,-0.42248,359.96576,1
9.261,0.00748,-0.06666,-0.00144,0.03798,0.06493,-9.80910,40.0,0.20140,-0.41054,359.96573,1
9.271,0.04456,0.06360,-0.00155,0.04248,0.06071,-9.80937,40.0,0.18236,-0.42317,359.96567,1
9.281,0.03736,0.00571,-0.00521,0.04131,0.07087,-9.79769,40.0,0.20191,-0.41166,359.96567,1
9.291,0.03472,-0.03789,-0.01015,0.02893,0.07468,-9.80189,40.0,0.18257,-0.42387,359.96558,1
9.301,-0.01088,0.00967,-0.00693,0.02711,0.07322,-9.80942,40.0,0.20032,-0.40942,359.96558,1
9.311,0.01574,0.04962,-0.00536,0.02651,0.06376,-9.80932,40.0,0.17977,-0.41684,359.96548,1
9.321,0.00474,-0.06429,-0.00562,0.02016,0.07495,-9.81808,40.0,0.19908,-0.40952,359.96545,1
9.331,0.06571,0.04315,-0.00694,0.02378,0.07628,-9.81267,40.0,0.17649,-0.41661,359.96536,1
9.341,0.08932,0.04118,-0.00746,0.03396,0.07097,-9.81954,40.0,0.19635,-0.40851,359.96530,1
9.351,0.03235,-0.00299,-0.00845,0.03220,0.05993,-9.80439,40.0,0.17460,-0.40920,359.96524,1
9.361,-0.03357,-0.02013,-0.00671,0.02834,0.06464,-9.81331,40.0,0.19706,-0.40792,359.96518,1
9.371,-0.05921,0.03783,-0.00583,0.02980,0.07534,-9.81384,40.0,0.17411,-0.40790,359.96512,1
9.381,0.01986,-0.00401,-0.00308,0.03056,0.05866,-9.80809,40.0,0.19337,-0.39421,359.96509,1
9.391,0.05008,-0.02000,-0.00052,0.03959,0.07312,-9.80609,40.0,0.17747,-0.40324,359.96500,1
9.401,0.01762,-0.04789,0.00213,0.03695,0.07273,-9.82288,40.0,0.19800,-0.39793,359.96500,1
9.411,-0.01755,0.02735,-0.00079,0.03318,0.06953,-9.81452,40.0,0.18110,-0.40554,359.96494,1
9.421,-0.00826,-0.02979,-0.00158,0.02282,0.07712,-9.81123,40.0,0.19902,-0.39246,359.96497,1
9.431,-0.00563,0.07741,-0.00054,0.02490,0.07707,-9.80122,40.0,0.18537,-0.41054,359.96490,1
9.441,-0.04821,0.03207,-0.00211,0.02842,0.08011,-9.81511,40.0,0.20325,-0.39700,359.96497,1
9.451,0.00099,0.12269,-0.00504,0.02394,0.07232,-9.81736,40.0,0.18701,-0.41163,359.96490,1
9.461,-0.15633,0.07020,-0.00568,0.02826,0.07231,-9.80654,40.0,0.20657,-0.39948,359.96490,1
9.471,-0.12834,0.09370,-0.00452,0.03587,0.06052,-9.80540,40.0,0.19202,-0.41241,359.96481,1
9.481,-0.18376,0.08076,-0.00242,0.02670,0.07374,-9.81662,40.0,0.21216,-0.41041,359.96478,1
9.491,-0.00640,0.12004,-0.00204,0.03815,0.07295,-9.80932,40.0,0.19135,-0.41600,359.96472,1
