#2025/08/25 17:51:33
time,wx, wy, wz, ax, ay, az, Tx, Ty, Tz, TAcc
8.283,-0.00019,0.00431,0.00235,0.02878,-0.02570,0.97165,38.086,37.977,37.099,39.470
8.293,-0.00010,0.00418,0.00217,0.02785,-0.02707,0.96977,38.086,37.977,37.099,39.470
8.303,0.00007,0.00409,0.00213,0.02722,-0.02890,0.97091,38.086,37.977,37.099,39.470
8.313,0.00007,0.00405,0.00209,0.03058,-0.02660,0.96291,38.086,37.977,37.099,39.249
8.323,0.00021,0.00413,0.00209,0.02937,-0.02402,0.97102,38.086,37.977,37.099,39.470
8.333,0.00030,0.00427,0.00200,0.02917,-0.03030,0.97001,38.086,37.977,37.099,39.470
8.343,0.00043,0.00445,0.00191,0.02675,-0.02402,0.96751,38.087,37.977,37.099,39.470
8.353,0.00039,0.00467,0.00186,0.03104,-0.02531,0.96892,38.087,37.977,37.099,39.249
8.363,0.00048,0.00471,0.00177,0.02726,-0.02671,0.96782,38.087,37.977,37.099,39.249
8.373,0.00034,0.00476,0.00168,0.03034,-0.02547,0.96580,38.087,37.977,37.099,39.470
8.383,0.00030,0.00489,0.00168,0.02941,-0.03093,0.96747,38.087,37.977,37.099,39.249
8.393,0.00051,0.00494,0.00168,0.02792,-0.02648,0.96548,38.087,37.977,37.040,39.470
8.403,0.00042,0.00494,0.00168,0.03054,-0.03112,0.96724,38.087,37.977,37.040,39.470
8.413,0.00020,0.00512,0.00159,0.02395,-0.02519,0.96591,38.087,37.977,37.040,39.360
8.423,0.00015,0.00516,0.00155,0.02574,-0.02714,0.96673,38.087,37.977,37.040,39.470
8.433,0.00024,0.00507,0.00137,0.02593,-0.02765,0.97009,38.087,37.977,37.040,39.470
8.443,0.00011,0.00506,0.00115,0.02434,-0.02777,0.97137,38.087,37.994,37.040,39.249
8.453,0.00006,0.00506,0.00097,0.02905,-0.03065,0.96685,38.087,37.994,37.040,39.360
8.463,0.00006,0.00498,0.00092,0.02629,-0.02683,0.96880,38.087,37.994,37.040,39.360
8.473,-0.00012,0.00498,0.00097,0.02313,-0.02687,0.96759,38.087,37.994,37.040,39.360
8.483,-0.00003,0.00498,0.00106,0.03276,-0.02855,0.96459,38.087,37.994,37.040,39.470
8.493,-0.00007,0.00471,0.00119,0.03015,-0.02582,0.96630,38.087,37.994,37.040,39.360
8.503,0.00002,0.00444,0.00128,0.02535,-0.02554,0.96794,38.087,37.994,37.040,39.249
8.513,0.00011,0.00426,0.00124,0.02796,-0.02383,0.96970,38.087,37.994,37.040,39.360
8.523,-0.00007,0.00426,0.00119,0.02714,-0.02859,0.96740,38.087,37.994,37.040,39.470
8.533,0.00020,0.00435,0.00115,0.02430,-0.02383,0.96740,38.087,37.994,37.040,39.470
8.543,0.00029,0.00453,0.00114,0.02929,-0.03253,0.96872,38.092,37.994,37.040,39.470
8.553,0.00006,0.00466,0.00123,0.02722,-0.02742,0.96817,38.092,37.994,37.040,39.249
8.563,-0.00012,0.00480,0.00146,0.02469,-0.02551,0.97102,38.092,37.994,37.040,39.470
8.573,-0.00007,0.00475,0.00168,0.02508,-0.02668,0.97094,38.092,37.994,37.040,39.360
8.583,0.00011,0.00462,0.00177,0.02742,-0.03015,0.96860,38.092,37.994,37.040,39.691
8.593,0.00009,0.00453,0.00181,0.02703,-0.02675,0.96864,38.092,37.994,37.194,39.470
8.603,0.00005,0.00449,0.00186,0.02753,-0.02527,0.96856,38.092,37.994,37.194,39.360
8.613,-0.00004,0.00462,0.00181,0.02730,-0.02621,0.96860,38.092,37.994,37.194,39.470
8.623,0.00000,0.00480,0.00172,0.03171,-0.02473,0.96954,38.092,37.994,37.194,39.139
8.633,0.00014,0.00471,0.00164,0.02633,-0.02566,0.96630,38.092,37.994,37.194,39.360
8.643,0.00018,0.00453,0.00168,0.02827,-0.02508,0.97083,38.092,37.990,37.194,39.470
8.653,0.00040,0.00435,0.00164,0.02722,-0.02344,0.96701,38.092,37.990,37.194,39.360
8.663,0.00049,0.00426,0.00159,0.02586,-0.02788,0.96853,38.092,37.990,37.194,39.360
8.673,0.00049,0.00422,0.00150,0.02562,-0.02902,0.96564,38.092,37.990,37.194,39.470
8.683,0.00049,0.00435,0.00141,0.02710,-0.02582,0.96860,38.092,37.990,37.194,39.360
8.693,0.00058,0.00440,0.00128,0.02882,-0.02480,0.96829,38.092,37.990,37.194,39.470
8.703,0.00058,0.00426,0.00123,0.02714,-0.02543,0.96681,38.092,37.990,37.194,39.470
8.713,0.00040,0.00417,0.00123,0.03062,-0.02761,0.96474,38.092,37.990,37.194,39.360
8.723,0.00049,0.00417,0.00119,0.02605,-0.02605,0.97122,38.092,37.990,37.194,39.249
8.733,0.00072,0.00417,0.00119,0.03221,-0.02718,0.96872,38.092,37.990,37.194,39.360
8.743,0.00094,0.00417,0.00124,0.03159,-0.02671,0.96931,38.086,37.990,37.194,39.249
8.753,0.00107,0.00435,0.00133,0.02554,-0.02812,0.96919,38.086,37.990,37.194,39.360
8.763,0.00072,0.00458,0.00141,0.02188,-0.02956,0.96732,38.086,37.990,37.194,39.360
8.773,0.00076,0.00471,0.00141,0.02157,-0.02519,0.96311,38.086,37.990,37.194,39.470
8.783,0.00067,0.00475,0.00155,0.02870,-0.02859,0.96564,38.086,37.990,37.194,39.139
8.793,0.00044,0.00471,0.00164,0.02633,-0.02933,0.96849,38.086,37.990,37.152,39.360
8.803,0.00057,0.00458,0.00177,0.02527,-0.02831,0.96591,38.086,37.990,37.152,39.470
8.813,0.00084,0.00440,0.00191,0.03124,-0.02371,0.96435,38.086,37.990,37.152,39.470
8.823,0.00057,0.00422,0.00204,0.02882,-0.02223,0.97028,38.086,37.990,37.152,39.360
8.833,0.00057,0.00435,0.00204,0.03085,-0.03229,0.96974,38.086,37.990,37.152,39.249
8.843,0.00040,0.00450,0.00200,0.02804,-0.02640,0.96993,38.086,37.826,37.152,39.470
8.853,0.00031,0.00455,0.00195,0.02500,-0.03120,0.96650,38.086,37.826,37.152,39.470
8.863,0.00017,0.00455,0.00177,0.03026,-0.02804,0.96623,38.086,37.826,37.152,39.249
8.873,0.00031,0.00450,0.00159,0.02675,-0.02547,0.97176,38.086,37.826,37.152,39.470
8.883,0.00022,0.00446,0.00146,0.02597,-0.02586,0.97188,38.086,37.826,37.152,39.470
8.893,0.00040,0.00441,0.00137,0.02633,-0.03026,0.97126,38.086,37.826,37.152,39.249
8.903,0.00022,0.00415,0.00146,0.02816,-0.02660,0.96416,38.086,37.826,37.152,39.360
8.913,0.00008,0.00397,0.00155,0.02882,-0.02391,0.96892,38.086,37.826,37.152,39.470
8.923,-0.00005,0.00397,0.00168,0.02519,-0.02738,0.96802,38.086,37.826,37.152,39.470
8.933,-0.00005,0.00406,0.00168,0.02633,-0.02753,0.96486,38.086,37.826,37.152,39.470
8.943,0.00008,0.00428,0.00155,0.02835,-0.02543,0.96701,38.094,37.826,37.152,39.470
8.953,0.00026,0.00459,0.00150,0.02921,-0.02562,0.96806,38.094,37.826,37.152,39.139
8.963,0.00022,0.00468,0.00155,0.03147,-0.03011,0.96560,38.094,37.826,37.152,39.360
8.973,0.00049,0.00473,0.00163,0.02956,-0.02765,0.96946,38.094,37.826,37.152,39.470
8.983,0.00062,0.00473,0.00181,0.02968,-0.02453,0.96771,38.094,37.826,37.152,39.139
8.993,0.00061,0.00477,0.00204,0.02590,-0.02995,0.96759,38.094,37.826,37.121,39.581
9.003,0.00039,0.00486,0.00213,0.02422,-0.02890,0.97165,38.094,37.826,37.121,39.249
9.013,0.00039,0.00504,0.00213,0.02211,-0.02488,0.96607,38.094,37.826,37.121,39.470
9.023,0.00030,0.00530,0.00208,0.02800,-0.02586,0.96701,38.094,37.826,37.121,39.360
9.033,0.00043,0.00566,0.00195,0.03334,-0.03233,0.96977,38.094,37.826,37.121,39.139
9.043,0.00048,0.00572,0.00181,0.02578,-0.02890,0.97009,38.094,37.900,37.121,39.470
9.053,0.00052,0.00554,0.00172,0.02773,-0.02870,0.96966,38.094,37.900,37.121,39.360
9.063,0.00043,0.00541,0.00177,0.03011,-0.02691,0.96720,38.094,37.900,37.121,39.470
9.073,0.00017,0.00532,0.00190,0.02753,-0.02668,0.96833,38.094,37.900,37.121,39.360
9.083,0.00017,0.00528,0.00195,0.02543,-0.02968,0.97176,38.094,37.900,37.121,39.360
9.093,0.00021,0.00537,0.00199,0.02352,-0.02750,0.96373,38.094,37.900,37.121,39.360
9.103,0.00021,0.00532,0.00195,0.02558,-0.02695,0.96970,38.094,37.900,37.121,39.470
9.113,0.00026,0.00505,0.00172,0.02383,-0.02270,0.96587,38.094,37.900,37.121,39.470
9.123,0.00052,0.00474,0.00155,0.02980,-0.02558,0.96677,38.094,37.900,37.121,39.139
9.133,0.00043,0.00456,0.00141,0.02531,-0.02387,0.96981,38.094,37.900,37.121,39.470
9.143,0.00043,0.00439,0.00137,0.02652,-0.02543,0.96907,38.087,37.900,37.121,39.470
9.153,0.00066,0.00430,0.00137,0.02886,-0.02590,0.96923,38.087,37.900,37.121,39.470
9.163,0.00061,0.00430,0.00141,0.02788,-0.02254,0.96888,38.087,37.900,37.121,39.470
9.173,0.00070,0.00421,0.00141,0.02777,-0.02937,0.96950,38.087,37.900,37.121,39.470
9.183,0.00079,0.00412,0.00141,0.02601,-0.02153,0.96884,38.087,37.900,37.121,39.360
9.193,0.00079,0.00416,0.00132,0.02878,-0.02683,0.96872,38.087,37.900,37.124,39.470
9.203,0.00079,0.00425,0.00124,0.02937,-0.02831,0.96817,38.087,37.900,37.124,39.470
9.213,0.00070,0.00434,0.00124,0.03139,-0.02597,0.96681,38.087,37.900,37.124,39.470
9.223,0.00070,0.00439,0.00128,0.02430,-0.02601,0.96486,38.087,37.900,37.124,39.360
9.233,0.00057,0.00448,0.00146,0.02722,-0.02773,0.96938,38.087,37.900,37.124,39.360
9.243,0.00052,0.00451,0.00177,0.03034,-0.03112,0.97289,38.087,37.931,37.124,39.249
9.253,0.00003,0.00451,0.00191,0.02305,-0.02508,0.96931,38.087,37.931,37.124,39.470
9.263,-0.00005,0.00451,0.00208,0.02960,-0.02726,0.96899,38.087,37.931,37.124,39.470
9.273,-0.00019,0.00455,0.00208,0.02746,-0.02933,0.96533,38.087,37.931,37.124,39.360
9.283,-0.00037,0.00451,0.00204,0.02445,-0.02824,0.96966,38.087,37.931,37.124,39.470
9.293,-0.00019,0.00455,0.00195,0.02796,-0.02282,0.96872,38.087,37.931,37.124,39.470
9.303,-0.00019,0.00464,0.00186,0.03253,-0.02601,0.96938,38.087,37.931,37.124,39.360
9.313,0.00003,0.00460,0.00182,0.02633,-0.02593,0.97059,38.087,37.931,37.124,39.360
9.323,-0.00005,0.00437,0.00191,0.03214,-0.02636,0.97087,38.087,37.931,37.124,39.360
9.333,-0.00019,0.00420,0.00195,0.02582,-0.02746,0.97036,38.087,37.931,37.124,39.470
9.343,-0.00001,0.00402,0.00199,0.02640,-0.02714,0.96716,38.095,37.931,37.124,39.470
9.353,-0.00005,0.00393,0.00190,0.02547,-0.02796,0.96817,38.095,37.931,37.124,39.470
9.363,-0.00005,0.00393,0.00172,0.02804,-0.02746,0.96759,38.095,37.931,37.124,39.360
9.373,-0.00023,0.00406,0.00154,0.03089,-0.02379,0.96630,38.095,37.931,37.124,39.139
9.383,0.00003,0.00397,0.00154,0.02484,-0.02878,0.97044,38.095,37.931,37.124,39.360
9.393,0.00012,0.00388,0.00146,0.02461,-0.02886,0.96751,38.095,37.931,37.128,39.470
9.403,0.00021,0.00388,0.00154,0.02457,-0.02753,0.96654,38.095,37.931,37.128,39.360
9.413,0.00017,0.00397,0.00163,0.02609,-0.02636,0.96981,38.095,37.931,37.128,39.360
9.423,-0.00023,0.00406,0.00172,0.02683,-0.02703,0.96400,38.095,37.931,37.128,39.360
9.433,-0.00054,0.00433,0.00181,0.02636,-0.02652,0.96911,38.095,37.931,37.128,39.470
9.443,-0.00081,0.00451,0.00172,0.02223,-0.02449,0.97122,38.095,38.060,37.128,39.360
9.453,-0.00081,0.00451,0.00168,0.02679,-0.02562,0.96864,38.095,38.060,37.128,39.360
9.463,-0.00063,0.00446,0.00168,0.03077,-0.02570,0.96895,38.095,38.060,37.128,39.470
9.473,-0.00081,0.00446,0.00168,0.02691,-0.02671,0.96810,38.095,38.060,37.128,39.581
9.483,-0.00041,0.00437,0.00181,0.02878,-0.02469,0.96782,38.095,38.060,37.128,39.249
9.493,-0.00041,0.00428,0.00195,0.03065,-0.02430,0.96802,38.095,38.060,37.128,39.470
9.503,-0.00005,0.00419,0.00208,0.02570,-0.02917,0.96814,38.095,38.060,37.128,39.470
9.513,-0.00005,0.00415,0.00213,0.03015,-0.02839,0.96931,38.095,38.060,37.128,39.360
9.523,0.00008,0.00415,0.00217,0.02305,-0.02835,0.96782,38.095,38.060,37.128,39.249
9.533,0.00030,0.00410,0.00213,0.02831,-0.02551,0.96895,38.095,38.060,37.128,39.470
9.543,0.00048,0.00402,0.00217,0.02699,-0.02371,0.96829,38.095,38.060,37.128,39.470
9.553,0.00061,0.00397,0.00226,0.02816,-0.02574,0.97020,38.095,38.060,37.128,39.470
9.563,0.00075,0.00393,0.00230,0.02512,-0.02734,0.96338,38.095,38.060,37.128,39.360
9.573,0.00061,0.00393,0.00239,0.02418,-0.02531,0.96841,38.095,38.060,37.128,39.470
9.583,0.00053,0.00388,0.00235,0.02219,-0.02944,0.97106,38.095,38.060,37.128,39.470
9.593,0.00057,0.00384,0.00226,0.02469,-0.02410,0.96779,38.095,38.060,37.141,39.360
9.603,0.00071,0.00388,0.00213,0.02683,-0.02426,0.96478,38.095,38.060,37.141,39.470
9.613,0.00053,0.00406,0.00190,0.02999,-0.02820,0.96533,38.095,38.060,37.141,39.360
9.623,0.00075,0.00424,0.00172,0.02800,-0.03065,0.96981,38.095,38.060,37.141,39.470
9.633,0.00048,0.00433,0.00163,0.02593,-0.02769,0.96946,38.095,38.060,37.141,39.360
9.643,0.00048,0.00438,0.00159,0.03182,-0.02441,0.97200,38.095,38.040,37.141,39.470
9.653,0.00039,0.00433,0.00154,0.02960,-0.02535,0.96724,38.095,38.040,37.141,39.470
9.663,0.00013,0.00420,0.00159,0.03050,-0.02496,0.96899,38.095,38.040,37.141,39.470
9.673,-0.00001,0.00411,0.00154,0.02995,-0.02812,0.96880,38.095,38.040,37.141,39.470
9.683,-0.00001,0.00393,0.00141,0.02317,-0.02855,0.97001,38.095,38.040,37.141,39.360
9.693,0.00013,0.00380,0.00123,0.02687,-0.02629,0.97013,38.095,38.040,37.141,39.470
9.703,0.00044,0.00384,0.00114,0.03494,-0.02664,0.96942,38.095,38.040,37.141,39.470
9.713,0.00062,0.00402,0.00105,0.02734,-0.02937,0.96872,38.095,38.040,37.141,39.470
9.723,0.00062,0.00402,0.00105,0.02781,-0.03019,0.96708,38.095,38.040,37.141,39.470
9.733,0.00044,0.00407,0.00110,0.02917,-0.02153,0.96845,38.095,38.040,37.141,39.470
9.743,0.00039,0.00402,0.00128,0.03026,-0.02796,0.96693,38.092,38.040,37.141,39.139
9.753,0.00039,0.00398,0.00132,0.03202,-0.02824,0.96931,38.092,38.040,37.141,39.360
9.763,0.00053,0.00407,0.00132,0.02769,-0.02909,0.96654,38.092,38.040,37.141,39.470
9.773,0.00071,0.00438,0.00128,0.02788,-0.02379,0.96825,38.092,38.040,37.141,39.470
9.783,0.00088,0.00460,0.00132,0.03038,-0.02516,0.96899,38.092,38.040,37.141,39.249
9.793,0.00088,0.00465,0.00137,0.02925,-0.02231,0.96892,38.092,38.040,37.131,39.470
9.803,0.00088,0.00469,0.00146,0.02375,-0.02750,0.96962,38.092,38.040,37.131,39.581
9.813,0.00111,0.00478,0.00150,0.03097,-0.02816,0.97001,38.092,38.040,37.131,39.249
9.823,0.00115,0.00482,0.00164,0.02948,-0.03136,0.96763,38.092,38.040,37.131,39.360
9.833,0.00111,0.00496,0.00181,0.02750,-0.02788,0.96720,38.092,38.040,37.131,39.581
9.843,0.00115,0.00500,0.00204,0.02687,-0.02781,0.96759,38.092,38.041,37.131,39.360
9.853,0.00124,0.00496,0.00208,0.02699,-0.02874,0.96895,38.092,38.041,37.131,39.470
9.863,0.00146,0.00469,0.00195,0.02445,-0.02461,0.96884,38.092,38.041,37.131,39.360
9.873,0.00142,0.00451,0.00172,0.02683,-0.02738,0.97044,38.092,38.041,37.131,39.360
9.883,0.00142,0.00442,0.00168,0.02757,-0.02558,0.96946,38.092,38.041,37.131,39.360
9.893,0.00137,0.00442,0.00168,0.02734,-0.02488,0.96876,38.092,38.041,37.131,39.360
9.903,0.00128,0.00447,0.00181,0.02640,-0.02941,0.96794,38.092,38.041,37.131,39.470
9.913,0.00115,0.00438,0.00186,0.03062,-0.02437,0.96701,38.092,38.041,37.131,39.360
9.923,0.00128,0.00411,0.00195,0.02886,-0.02473,0.96408,38.092,38.041,37.131,39.249
9.933,0.00137,0.00389,0.00199,0.02687,-0.02835,0.96872,38.092,38.041,37.131,39.360
9.943,0.00115,0.00375,0.00208,0.02699,-0.02406,0.96658,38.101,38.041,37.131,39.360
9.953,0.00115,0.00380,0.00208,0.02941,-0.02309,0.96934,38.101,38.041,37.131,39.470
9.963,0.00106,0.00375,0.00190,0.02812,-0.02570,0.96763,38.101,38.041,37.131,39.360
9.973,0.00102,0.00384,0.00172,0.02313,-0.02710,0.96825,38.101,38.041,37.131,39.360
9.983,0.00079,0.00407,0.00163,0.02761,-0.02699,0.96919,38.101,38.041,37.131,39.470
9.993,0.00070,0.00429,0.00168,0.02777,-0.02406,0.96892,38.101,38.041,37.135,39.470
10.003,0.00066,0.00447,0.00172,0.02621,-0.02905,0.97317,38.101,38.041,37.135,39.360
10.013,0.00044,0.00447,0.00172,0.02788,-0.02917,0.97133,38.101,38.041,37.135,39.470
10.023,0.00039,0.00442,0.00159,0.02496,-0.02457,0.96673,38.101,38.041,37.135,39.581
10.033,0.00030,0.00433,0.00150,0.02699,-0.02375,0.96747,38.101,38.041,37.135,39.470
10.043,0.00039,0.00435,0.00154,0.02827,-0.02816,0.96708,38.101,38.118,37.135,39.360
10.053,0.00057,0.00448,0.00141,0.02640,-0.02788,0.97067,38.101,38.118,37.135,39.360
10.063,0.00048,0.00453,0.00123,0.02808,-0.02781,0.97028,38.101,38.118,37.135,39.139
10.073,0.00048,0.00466,0.00114,0.02636,-0.02847,0.96884,38.101,38.118,37.135,39.470
10.083,0.00030,0.00471,0.00114,0.02504,-0.02792,0.96911,38.101,38.118,37.135,39.470
10.093,0.00035,0.00475,0.00114,0.02726,-0.02496,0.96907,38.101,38.118,37.135,39.139
10.103,0.00039,0.00488,0.00118,0.02625,-0.02839,0.97399,38.101,38.118,37.135,39.470
10.113,0.00030,0.00480,0.00132,0.02051,-0.02941,0.96993,38.101,38.118,37.135,39.470
10.123,0.00026,0.00453,0.00136,0.02609,-0.02788,0.96853,38.101,38.118,37.135,39.470
10.133,0.00017,0.00431,0.00150,0.02356,-0.02905,0.96693,38.101,38.118,37.135,39.360
10.143,0.00013,0.00426,0.00163,0.02652,-0.02539,0.96954,38.101,38.118,37.135,39.470
10.153,0.00021,0.00422,0.00177,0.02902,-0.03003,0.96767,38.101,38.118,37.135,39.249
10.163,0.00021,0.00422,0.00181,0.03085,-0.02590,0.96728,38.101,38.118,37.135,39.360
10.173,0.00021,0.00426,0.00181,0.02664,-0.02406,0.96755,38.101,38.118,37.135,39.360
10.183,0.00004,0.00453,0.00194,0.02406,-0.02625,0.96743,38.101,38.118,37.135,39.470
10.193,0.00013,0.00466,0.00199,0.02430,-0.02882,0.96864,38.101,38.118,37.164,39.470
10.253,0.00080,0.00461,0.00172,0.02980,-0.02707,0.96498,38.101,38.136,37.164,39.470
10.263,0.00080,0.00457,0.00159,0.02824,-0.03268,0.97118,38.101,38.136,37.164,39.139
10.273,0.00093,0.00452,0.00141,0.02461,-0.02582,0.96888,38.101,38.136,37.164,39.360
10.283,0.00093,0.00461,0.00132,0.02909,-0.03124,0.96853,38.101,38.136,37.164,39.581
10.293,0.00120,0.00466,0.00127,0.03019,-0.02664,0.96642,38.101,38.136,37.164,39.360
10.303,0.00120,0.00470,0.00132,0.02800,-0.03089,0.96782,38.101,38.136,37.164,39.470
10.313,0.00129,0.00474,0.00118,0.03015,-0.02788,0.96712,38.101,38.136,37.164,39.470
10.323,0.00102,0.00483,0.00118,0.02781,-0.02714,0.97083,38.101,38.136,37.164,39.470
10.333,0.00102,0.00474,0.00110,0.02605,-0.02781,0.96728,38.101,38.136,37.164,39.249
10.343,0.00093,0.00466,0.00110,0.02964,-0.02808,0.96505,38.099,38.136,37.164,39.470
10.353,0.00053,0.00466,0.00127,0.03354,-0.02847,0.96806,38.099,38.136,37.164,39.470
10.363,0.00031,0.00470,0.00136,0.02332,-0.02531,0.96907,38.099,38.136,37.164,39.470
10.373,0.00026,0.00470,0.00150,0.03089,-0.02668,0.96860,38.099,38.136,37.164,39.360
10.383,0.00040,0.00483,0.00159,0.03038,-0.02461,0.97009,38.099,38.136,37.164,39.360
10.393,0.00064,0.00483,0.00163,0.02539,-0.02636,0.96954,38.099,38.136,37.248,39.470
10.403,0.00064,0.00470,0.00168,0.02839,-0.02500,0.96966,38.099,38.136,37.248,39.470
10.413,0.00041,0.00452,0.00168,0.02882,-0.02562,0.97040,38.099,38.136,37.248,39.360
10.423,0.00033,0.00448,0.00154,0.02952,-0.02976,0.96880,38.099,38.136,37.248,39.470
10.433,0.00028,0.00443,0.00136,0.02917,-0.02718,0.96868,38.099,38.136,37.248,39.581
10.443,0.00024,0.00444,0.00123,0.02933,-0.02625,0.96829,38.099,38.120,37.248,39.249
10.453,0.00050,0.00444,0.00119,0.02859,-0.02562,0.96642,38.099,38.120,37.248,39.470
10.463,0.00050,0.00453,0.00127,0.02722,-0.02554,0.96537,38.099,38.120,37.248,39.470
10.473,0.00055,0.00444,0.00136,0.02905,-0.03128,0.96907,38.099,38.120,37.248,39.470
10.483,0.00077,0.00430,0.00150,0.02601,-0.02812,0.96817,38.099,38.120,37.248,39.360
10.493,0.00073,0.00426,0.00163,0.02656,-0.02792,0.96903,38.099,38.120,37.248,39.360
10.503,0.00068,0.00430,0.00163,0.03295,-0.02566,0.96810,38.099,38.120,37.248,39.360
10.513,0.00073,0.00439,0.00168,0.03015,-0.02539,0.97141,38.099,38.120,37.248,39.470
10.523,0.00064,0.00462,0.00159,0.02484,-0.02808,0.96946,38.099,38.120,37.248,39.470
10.533,0.00055,0.00475,0.00145,0.02590,-0.03081,0.96786,38.099,38.120,37.248,39.249
10.543,0.00064,0.00479,0.00145,0.02995,-0.02917,0.96786,38.102,38.120,37.248,39.139
10.553,0.00064,0.00479,0.00150,0.03093,-0.02547,0.96903,38.102,38.120,37.248,39.360
10.563,0.00082,0.00475,0.00159,0.02792,-0.02730,0.96763,38.102,38.120,37.248,39.360
10.573,0.00073,0.00466,0.00177,0.02691,-0.02781,0.97001,38.102,38.120,37.248,39.139
10.583,0.00073,0.00462,0.00185,0.02742,-0.02769,0.97098,38.102,38.120,37.248,39.470
10.593,0.00088,0.00448,0.00185,0.03069,-0.02839,0.96810,38.102,38.120,37.094,39.360
10.603,0.00096,0.00435,0.00190,0.02722,-0.02827,0.96841,38.102,38.120,37.094,39.360
10.613,0.00092,0.00430,0.00185,0.02800,-0.02687,0.96408,38.102,38.120,37.094,39.139
10.623,0.00105,0.00422,0.00172,0.02839,-0.02391,0.96810,38.102,38.120,37.094,39.470
10.633,0.00128,0.00417,0.00163,0.02800,-0.02535,0.96802,38.102,38.120,37.094,39.470
10.643,0.00137,0.00415,0.00163,0.02847,-0.02691,0.96603,38.102,38.060,37.094,39.470
10.653,0.00132,0.00410,0.00177,0.03069,-0.02523,0.96283,38.102,38.060,37.094,39.249
10.663,0.00114,0.00406,0.00199,0.02590,-0.02566,0.96751,38.102,38.060,37.094,39.360
10.673,0.00101,0.00397,0.00199,0.03077,-0.02968,0.96541,38.102,38.060,37.094,39.470
10.683,0.00074,0.00397,0.00208,0.02504,-0.02894,0.96860,38.102,38.060,37.094,39.139
10.693,0.00056,0.00406,0.00199,0.02948,-0.02621,0.96767,38.102,38.060,37.094,39.249
10.703,0.00047,0.00410,0.00194,0.02964,-0.02578,0.97071,38.102,38.060,37.094,39.470
10.713,0.00056,0.00433,0.00185,0.02590,-0.02278,0.96580,38.102,38.060,37.094,39.470
10.723,0.00039,0.00464,0.00181,0.02679,-0.02773,0.96751,38.102,38.060,37.094,39.581
10.733,0.00034,0.00486,0.00177,0.02578,-0.02816,0.96782,38.102,38.060,37.094,39.249
10.743,0.00030,0.00486,0.00172,0.02629,-0.02500,0.97013,38.102,38.060,37.094,39.360
10.753,0.00047,0.00482,0.00172,0.02297,-0.02890,0.96860,38.095,38.060,37.094,39.360
10.763,0.00007,0.00477,0.00177,0.02605,-0.02816,0.96681,38.095,38.060,37.094,39.360
10.773,-0.00006,0.00482,0.00168,0.02465,-0.03003,0.96689,38.095,38.060,37.094,39.470
10.783,-0.00002,0.00486,0.00154,0.02851,-0.02968,0.96962,38.095,38.060,37.094,39.470
10.793,0.00017,0.00500,0.00150,0.01950,-0.02831,0.96923,38.095,38.060,37.115,39.470
10.803,0.00052,0.00508,0.00159,0.02937,-0.02664,0.96381,38.095,38.060,37.115,39.360
10.813,0.00043,0.00500,0.00163,0.03062,-0.02640,0.96853,38.095,38.060,37.115,39.360
10.823,0.00043,0.00482,0.00181,0.02500,-0.02453,0.97091,38.095,38.060,37.115,39.470
10.833,0.00039,0.00482,0.00195,0.02211,-0.02835,0.97001,38.095,38.060,37.115,39.581
10.843,0.00030,0.00468,0.00204,0.02516,-0.02882,0.96736,38.095,38.183,37.115,39.470
10.853,0.00021,0.00468,0.00199,0.02675,-0.02738,0.96927,38.095,38.183,37.115,39.360
10.863,0.00012,0.00486,0.00181,0.02399,-0.02820,0.96732,38.095,38.183,37.115,39.360
10.873,0.00021,0.00491,0.00172,0.02586,-0.02952,0.96888,38.095,38.183,37.115,39.470
10.883,0.00012,0.00468,0.00172,0.02847,-0.02726,0.97067,38.095,38.183,37.115,39.470
10.893,0.00039,0.00450,0.00181,0.02960,-0.02453,0.96716,38.095,38.183,37.115,39.360
10.903,0.00043,0.00428,0.00190,0.02941,-0.02332,0.96576,38.095,38.183,37.115,39.360
10.913,0.00043,0.00415,0.00204,0.02574,-0.02161,0.96895,38.095,38.183,37.115,39.470
10.923,0.00048,0.00415,0.00195,0.02313,-0.02239,0.96669,38.095,38.183,37.115,39.360
10.933,0.00030,0.00419,0.00181,0.02785,-0.02391,0.97028,38.095,38.183,37.115,39.360
10.943,0.00057,0.00401,0.00159,0.03151,-0.02703,0.96938,38.095,38.183,37.115,39.470
10.953,0.00057,0.00397,0.00136,0.02722,-0.02707,0.96931,38.104,38.183,37.115,39.360
10.963,0.00079,0.00397,0.00123,0.02324,-0.02348,0.96927,38.104,38.183,37.115,39.249
10.973,0.00070,0.00393,0.00118,0.03022,-0.02492,0.96833,38.104,38.183,37.115,39.249
10.983,0.00066,0.00393,0.00127,0.02492,-0.02960,0.96876,38.104,38.183,37.115,39.360
10.993,0.00080,0.00397,0.00141,0.02773,-0.03026,0.96708,38.104,38.183,37.173,39.249
11.003,0.00085,0.00419,0.00145,0.02274,-0.02808,0.96860,38.104,38.183,37.173,39.360
11.013,0.00076,0.00437,0.00141,0.03284,-0.02781,0.96701,38.104,38.183,37.173,39.470
11.023,0.00080,0.00446,0.00127,0.02473,-0.02812,0.96607,38.104,38.183,37.173,39.360
11.033,0.00080,0.00459,0.00123,0.02484,-0.02703,0.96642,38.104,38.183,37.173,39.581
11.043,0.00076,0.00473,0.00114,0.02683,-0.02976,0.96864,38.104,38.183,37.173,39.581
